1746201489296.000000,-0.120891,0.157101,0.958588,0.049688,-0.090990,0.094726,1.000000,0.000000,1.000000,1.000000
1746201489396.000000,-0.100948,0.164258,0.967736,0.047159,-0.089621,0.112877,1.000000,0.000000,1.000000,1.000000
1746201489496.000000,-0.080942,0.171061,0.975587,0.044445,-0.090712,0.125791,1.000000,0.000000,1.000000,1.000000
1746201489597.000000,-0.060205,0.177667,0.981692,0.054037,-0.087084,0.139367,1.000000,0.000000,1.000000,1.000000
1746201489697.000000,-0.039013,0.183722,0.986055,0.063103,-0.089592,0.147895,1.000000,0.000000,1.000000,1.000000
1746201489797.000000,-0.016775,0.189348,0.990153,0.058211,-0.084572,0.167127,1.000000,0.000000,1.000000,1.000000
1746201489898.000000,0.006027,0.194102,0.993310,0.047606,-0.086256,0.178966,1.000000,0.000000,1.000000,1.000000
1746201489998.000000,0.029181,0.198061,0.995460,0.054596,-0.085235,0.195339,1.000000,0.000000,1.000000,1.000000
1746201490098.000000,0.053092,0.201798,0.996411,0.049377,-0.084756,0.210938,1.000000,0.000000,1.000000,1.000000
1746201490198.000000,0.077329,0.204940,0.996518,0.059220,-0.084826,0.223954,1.000000,0.000000,1.000000,1.000000
1746201490299.000000,0.102530,0.208003,0.996308,0.064152,-0.083173,0.234959,1.000000,0.000000,1.000000,1.000000
1746201490399.000000,0.128609,0.210542,0.995612,0.054595,-0.085469,0.247928,1.000000,0.000000,1.000000,1.000000
1746201490499.000000,0.154149,0.212475,0.993948,0.064958,-0.077557,0.258057,1.000000,0.000000,1.000000,1.000000
1746201490600.000000,0.180375,0.214383,0.993644,0.060728,-0.083600,0.274067,1.000000,0.000000,1.000000,1.000000
1746201490700.000000,0.207016,0.215712,0.992656,0.051670,-0.078313,0.282783,1.000000,0.000000,1.000000,1.000000
1746201490800.000000,0.233866,0.216698,0.991946,0.061134,-0.079833,0.298664,1.000000,0.000000,1.000000,1.000000
1746201490900.000000,0.260979,0.217743,0.991607,0.058740,-0.086036,0.310165,1.000000,0.000000,1.000000,1.000000
1746201491001.000000,0.288695,0.218840,0.991372,0.061306,-0.080222,0.318654,1.000000,0.000000,1.000000,1.000000
1746201491101.000000,0.316486,0.219965,0.991683,0.058668,-0.077623,0.327260,1.000000,0.000000,1.000000,1.000000
1746201491201.000000,0.345042,0.220847,0.992077,0.067209,-0.075560,0.335418,1.000000,0.000000,1.000000,1.000000
1746201491301.000000,0.374224,0.221435,0.993165,0.063704,-0.076801,0.346888,1.000000,0.000000,1.000000,1.000000
1746201491402.000000,0.403788,0.221933,0.993997,0.061657,-0.077088,0.358110,1.000000,0.000000,1.000000,1.000000
1746201491502.000000,0.433474,0.222479,0.994565,0.065339,-0.080714,0.367136,1.000000,0.000000,1.000000,1.000000
1746201491602.000000,0.463196,0.223183,0.994849,0.064441,-0.079382,0.380134,1.000000,0.000000,1.000000,1.000000
1746201491702.000000,0.492600,0.224014,0.995142,0.061908,-0.083760,0.396688,1.000000,0.000000,1.000000,1.000000
1746201491803.000000,0.522086,0.225342,0.995732,0.060623,-0.080215,0.406880,1.000000,0.000000,1.000000,1.000000
1746201491903.000000,0.551073,0.226776,0.996519,0.064248,-0.077449,0.421652,1.000000,0.000000,1.000000,1.000000
1746201492003.000000,0.580715,0.228413,0.996937,0.062284,-0.078553,0.432293,1.000000,0.000000,1.000000,1.000000
1746201492103.000000,0.597587,0.229567,0.997100,0.067840,-0.081173,0.437129,1.000000,0.000000,1.000000,1.000000
1746201492204.000000,0.636106,0.232235,0.997327,0.067484,-0.073495,0.453267,1.000000,0.000000,1.000000,1.000000
1746201492304.000000,0.663341,0.233817,0.997013,0.066276,-0.078893,0.462822,1.000000,0.000000,1.000000,1.000000
1746201492404.000000,0.689289,0.235626,0.995831,0.066670,-0.085605,0.469146,1.000000,0.000000,1.000000,1.000000
1746201492504.000000,0.706156,0.236458,0.994443,0.067050,-0.086929,0.471046,1.000000,0.000000,1.000000,1.000000
1746201492605.000000,0.731253,0.237746,0.992108,0.069186,-0.084437,0.480011,1.000000,0.000000,1.000000,1.000000
1746201492705.000000,0.753859,0.238689,0.989694,0.071057,-0.084881,0.484988,1.000000,0.000000,1.000000,1.000000
1746201492805.000000,0.776473,0.239683,0.987800,0.069542,-0.086394,0.490401,1.000000,0.000000,1.000000,1.000000
1746201492906.000000,0.797970,0.240174,0.986194,0.067777,-0.091688,0.493386,1.000000,0.000000,1.000000,1.000000
1746201493006.000000,0.817790,0.240461,0.985172,0.071894,-0.091906,0.495419,1.000000,0.000000,1.000000,1.000000
1746201493106.000000,0.837037,0.240442,0.983933,0.075528,-0.096654,0.499974,1.000000,0.000000,1.000000,1.000000
1746201493206.000000,0.855089,0.240212,0.983817,0.075687,-0.093600,0.505159,1.000000,0.000000,1.000000,1.000000
1746201493307.000000,0.870779,0.239524,0.983537,0.073210,-0.092116,0.508953,1.000000,0.000000,1.000000,1.000000
1746201493407.000000,0.885768,0.238659,0.983534,0.072212,-0.095464,0.516721,1.000000,0.000000,1.000000,1.000000
1746201493507.000000,0.898775,0.237927,0.983673,0.071580,-0.093636,0.522306,1.000000,0.000000,1.000000,1.000000
1746201493608.000000,0.910849,0.237166,0.983990,0.074312,-0.092045,0.533049,1.000000,0.000000,1.000000,1.000000
1746201493708.000000,0.921593,0.236533,0.984910,0.073176,-0.091587,0.543966,1.000000,0.000000,1.000000,1.000000
1746201493808.000000,0.931192,0.236030,0.986075,0.075284,-0.088819,0.555659,1.000000,0.000000,1.000000,1.000000
1746201493909.000000,0.940500,0.235675,0.987734,0.070701,-0.089811,0.572126,1.000000,0.000000,1.000000,1.000000
1746201494009.000000,0.948698,0.235536,0.988928,0.078220,-0.083322,0.584729,1.000000,0.000000,1.000000,1.000000
1746201494109.000000,0.956448,0.236158,0.990631,0.077514,-0.085343,0.596704,1.000000,0.000000,1.000000,1.000000
1746201494209.000000,0.963601,0.237779,0.992419,0.078742,-0.081292,0.616829,1.000000,0.000000,1.000000,1.000000
1746201494310.000000,0.970305,0.239602,0.994400,0.083269,-0.081875,0.634970,1.000000,0.000000,1.000000,1.000000
1746201494410.000000,0.976217,0.241753,0.996250,0.086068,-0.076070,0.649473,1.000000,0.000000,1.000000,1.000000
1746201494510.000000,0.982978,0.244692,0.998546,0.078860,-0.078655,0.670950,1.000000,0.000000,1.000000,1.000000
1746201494611.000000,0.988892,0.247221,1.000858,0.083776,-0.075312,0.687215,1.000000,0.000000,1.000000,1.000000
1746201494711.000000,0.994684,0.250051,1.003392,0.088954,-0.074843,0.703492,1.000000,0.000000,1.000000,1.000000
1746201494811.000000,1.000296,0.252614,1.006107,0.088141,-0.073990,0.717911,1.000000,0.000000,1.000000,1.000000
1746201494911.000000,1.005037,0.254585,1.008901,0.095156,-0.074413,0.729988,1.000000,0.000000,1.000000,1.000000
1746201495012.000000,1.009534,0.256237,1.012191,0.092891,-0.077648,0.745978,1.000000,0.000000,1.000000,1.000000
1746201495112.000000,1.013412,0.257090,1.015839,0.096866,-0.075523,0.757749,1.000000,0.000000,1.000000,1.000000
1746201495212.000000,1.016995,0.257290,1.020551,0.095892,-0.070892,0.770549,1.000000,0.000000,1.000000,1.000000
1746201495313.000000,1.019789,0.256544,1.025515,0.101119,-0.071603,0.783832,1.000000,0.000000,1.000000,1.000000
1746201495413.000000,1.021819,0.254789,1.031220,0.105628,-0.074667,0.793843,1.000000,0.000000,1.000000,1.000000
1746201495513.000000,1.023135,0.252085,1.036908,0.100817,-0.080803,0.806440,1.000000,0.000000,1.000000,1.000000
1746201495614.000000,1.023782,0.248251,1.041535,0.101435,-0.081175,0.814110,1.000000,0.000000,1.000000,1.000000
1746201495714.000000,1.023172,0.243848,1.045069,0.099404,-0.081999,0.823825,1.000000,0.000000,1.000000,1.000000
1746201495814.000000,1.021583,0.239255,1.047382,0.099744,-0.070444,0.829079,1.000000,0.000000,1.000000,1.000000
1746201495914.000000,1.019029,0.234803,1.048823,0.089710,-0.068859,0.838056,1.000000,0.000000,1.000000,1.000000
1746201496014.000000,1.015597,0.230230,1.048212,0.097024,-0.071403,0.842005,1.000000,0.000000,1.000000,1.000000
1746201496115.000000,1.011928,0.226032,1.046444,0.087517,-0.059825,0.848249,1.000000,0.000000,1.000000,1.000000
1746201496215.000000,1.008017,0.221946,1.044291,0.090630,-0.062424,0.848398,1.000000,0.000000,1.000000,1.000000
1746201496315.000000,1.003832,0.217920,1.041357,0.092973,-0.060591,0.850555,1.000000,0.000000,1.000000,1.000000
1746201496416.000000,0.999919,0.214414,1.038381,0.093649,-0.058838,0.853330,1.000000,0.000000,1.000000,1.000000
1746201496516.000000,0.995691,0.211285,1.035166,0.096212,-0.060999,0.856911,1.000000,0.000000,1.000000,1.000000
1746201496616.000000,0.990754,0.208541,1.031590,0.093830,-0.052826,0.859995,1.000000,0.000000,1.000000,1.000000
1746201496717.000000,0.985631,0.206285,1.028198,0.094624,-0.056981,0.859379,1.000000,0.000000,1.000000,1.000000
1746201496817.000000,0.980170,0.204659,1.025562,0.095679,-0.050716,0.869087,1.000000,0.000000,1.000000,1.000000
1746201496917.000000,0.974577,0.203052,1.023819,0.093745,-0.051258,0.869847,1.000000,0.000000,1.000000,1.000000
1746201497017.000000,0.969042,0.201384,1.022578,0.103965,-0.043039,0.872377,1.000000,0.000000,1.000000,1.000000
1746201497117.000000,0.964033,0.199759,1.022506,0.099173,-0.043844,0.876791,1.000000,0.000000,1.000000,1.000000
1746201497218.000000,0.959391,0.198102,1.023656,0.099508,-0.047898,0.884729,1.000000,0.000000,1.000000,1.000000
1746201497318.000000,0.955634,0.196329,1.025692,0.100221,-0.040672,0.893033,1.000000,0.000000,1.000000,1.000000
1746201497418.000000,0.952023,0.193995,1.028604,0.094165,-0.043784,0.900949,1.000000,0.000000,1.000000,1.000000
1746201497518.000000,0.949829,0.192303,1.031365,0.102314,-0.049194,0.904743,1.000000,0.000000,1.000000,1.000000
1746201497618.000000,0.947312,0.190240,1.034835,0.096968,-0.046836,0.910705,1.000000,0.000000,1.000000,1.000000
1746201497719.000000,0.945235,0.187782,1.037845,0.095822,-0.049870,0.912562,1.000000,0.000000,1.000000,1.000000
1746201497819.000000,0.943396,0.185878,1.039942,0.094310,-0.052958,0.918254,0.000000,0.000000,1.000000,0.000000
1746201497920.000000,0.942033,0.184557,1.040951,0.091343,-0.049362,0.922107,0.000000,0.000000,1.000000,0.000000
1746201498020.000000,0.939657,0.182783,1.039947,0.093642,-0.062689,0.909327,0.000000,0.000000,1.000000,0.000000
1746201498120.000000,0.936132,0.181287,1.037731,0.093718,-0.077485,0.893300,0.000000,0.000000,1.000000,0.000000
1746201498220.000000,0.930496,0.179623,1.034522,0.094366,-0.087247,0.877407,0.000000,0.000000,1.000000,0.000000
1746201498321.000000,0.921411,0.178031,1.030407,0.093867,-0.086458,0.863065,0.000000,0.000000,1.000000,0.000000
1746201498421.000000,0.909490,0.176455,1.026090,0.086172,-0.084504,0.849760,0.000000,0.000000,1.000000,0.000000
1746201498521.000000,0.894476,0.175018,1.021932,0.082598,-0.084192,0.839878,0.000000,0.000000,1.000000,0.000000
1746201498622.000000,0.876224,0.173879,1.017993,0.083353,-0.086588,0.826267,0.000000,0.000000,1.000000,0.000000
1746201498722.000000,0.855530,0.173373,1.014041,0.083962,-0.084403,0.815882,0.000000,0.000000,1.000000,0.000000
1746201498822.000000,0.833270,0.173492,1.010208,0.083659,-0.082630,0.806393,0.000000,0.000000,1.000000,0.000000
1746201498922.000000,0.809179,0.173892,1.005934,0.089579,-0.086855,0.795716,0.000000,0.000000,1.000000,0.000000
1746201499023.000000,0.782406,0.174498,1.001834,0.089094,-0.087257,0.786364,0.000000,0.000000,1.000000,0.000000
1746201499123.000000,0.755331,0.174610,0.997823,0.089172,-0.080454,0.779532,0.000000,0.000000,1.000000,0.000000
1746201499223.000000,0.727414,0.174341,0.994352,0.087566,-0.077642,0.767384,0.000000,0.000000,1.000000,0.000000
1746201499323.000000,0.698893,0.173389,0.991242,0.090391,-0.079902,0.757439,0.000000,0.000000,1.000000,0.000000
1746201499424.000000,0.669750,0.172127,0.988886,0.084878,-0.073193,0.746456,0.000000,0.000000,1.000000,0.000000
1746201499524.000000,0.640332,0.170262,0.987159,0.087137,-0.073585,0.737343,0.000000,0.000000,1.000000,0.000000
1746201499624.000000,0.610734,0.167911,0.985939,0.084324,-0.069048,0.724034,0.000000,0.000000,1.000000,0.000000
1746201499725.000000,0.580936,0.165612,0.985533,0.084106,-0.069446,0.709682,0.000000,0.000000,1.000000,0.000000
1746201499825.000000,0.551246,0.163063,0.985245,0.085398,-0.066991,0.693776,0.000000,0.000000,1.000000,0.000000
1746201499925.000000,0.521877,0.160002,0.985174,0.082863,-0.064556,0.677636,0.000000,0.000000,1.000000,0.000000
1746201500025.000000,0.493427,0.156888,0.985504,0.081108,-0.072786,0.661374,0.000000,0.000000,1.000000,0.000000
1746201500126.000000,0.465687,0.153153,0.984782,0.078600,-0.069848,0.645348,0.000000,0.000000,1.000000,0.000000
1746201500226.000000,0.439552,0.149381,0.984011,0.080680,-0.073028,0.630671,0.000000,0.000000,1.000000,0.000000
1746201500326.000000,0.414525,0.144716,0.982752,0.086681,-0.059910,0.619632,0.000000,0.000000,1.000000,0.000000
1746201500427.000000,0.391139,0.139229,0.981707,0.080486,-0.065902,0.608917,0.000000,0.000000,1.000000,0.000000
1746201500527.000000,0.368344,0.132363,0.980604,0.075933,-0.070653,0.595841,0.000000,0.000000,1.000000,0.000000
1746201500627.000000,0.347500,0.125247,0.979494,0.070009,-0.080683,0.580035,0.000000,0.000000,1.000000,0.000000
1746201500727.000000,0.327790,0.117689,0.978413,0.072704,-0.079770,0.560497,0.000000,0.000000,1.000000,0.000000
1746201500828.000000,0.308112,0.110429,0.978016,0.071623,-0.086845,0.537872,0.000000,0.000000,1.000000,0.000000
1746201500928.000000,0.289357,0.103355,0.978981,0.078244,-0.089548,0.516419,0.000000,0.000000,1.000000,0.000000
1746201501028.000000,0.270940,0.096244,0.980276,0.073334,-0.085667,0.490925,0.000000,0.000000,1.000000,0.000000
1746201501129.000000,0.253038,0.089194,0.981479,0.075020,-0.081065,0.463910,0.000000,0.000000,1.000000,0.000000
1746201501229.000000,0.235463,0.082742,0.982591,0.061395,-0.087949,0.439288,0.000000,0.000000,1.000000,0.000000
1746201501329.000000,0.218363,0.077315,0.983257,0.059651,-0.084985,0.411665,0.000000,0.000000,1.000000,0.000000
1746201501430.000000,0.201490,0.073096,0.983965,0.060207,-0.075684,0.383209,0.000000,0.000000,1.000000,0.000000
1746201501530.000000,0.184538,0.070259,0.984788,0.061895,-0.084988,0.359208,0.000000,0.000000,1.000000,0.000000
1746201501630.000000,0.167718,0.068528,0.985846,0.069863,-0.081259,0.328731,1.000000,0.000000,1.000000,1.000000
1746201501730.000000,0.151618,0.067950,0.987116,0.064630,-0.079281,0.320207,1.000000,0.000000,1.000000,1.000000
1746201501831.000000,0.136775,0.068601,0.988408,0.067348,-0.060632,0.326714,1.000000,0.000000,1.000000,1.000000
1746201501931.000000,0.125671,0.070164,0.989571,0.064911,-0.044695,0.337221,1.000000,0.000000,1.000000,1.000000
1746201502031.000000,0.117135,0.072915,0.990721,0.060257,-0.042985,0.351240,1.000000,0.000000,1.000000,1.000000
1746201502131.000000,0.112998,0.076279,0.991810,0.069687,-0.039005,0.361896,1.000000,0.000000,1.000000,1.000000
1746201502231.000000,0.112397,0.078905,0.992356,0.078459,-0.038497,0.370812,1.000000,0.000000,1.000000,1.000000
1746201502332.000000,0.114574,0.082971,0.992678,0.068258,-0.039835,0.383198,1.000000,0.000000,1.000000,1.000000
1746201502432.000000,0.120829,0.086795,0.992909,0.076737,-0.039251,0.394935,1.000000,0.000000,1.000000,1.000000
1746201502533.000000,0.129650,0.090018,0.993203,0.080162,-0.038436,0.402630,1.000000,0.000000,1.000000,1.000000
1746201502633.000000,0.142076,0.093180,0.994051,0.075791,-0.037127,0.411070,1.000000,0.000000,1.000000,1.000000
1746201502733.000000,0.156974,0.095725,0.994785,0.075422,-0.035669,0.418070,1.000000,0.000000,1.000000,1.000000
1746201502833.000000,0.174242,0.097530,0.996537,0.081062,-0.040265,0.425319,1.000000,0.000000,1.000000,1.000000
1746201502934.000000,0.194128,0.098557,0.998720,0.080791,-0.038824,0.435418,1.000000,0.000000,1.000000,1.000000
1746201503034.000000,0.215059,0.098836,1.000791,0.081905,-0.039574,0.445307,1.000000,0.000000,1.000000,1.000000
1746201503134.000000,0.238251,0.098208,1.003266,0.073187,-0.043997,0.458360,1.000000,0.000000,1.000000,1.000000
1746201503235.000000,0.261681,0.096605,1.005735,0.073853,-0.046065,0.471630,1.000000,0.000000,1.000000,1.000000
1746201503335.000000,0.286707,0.094403,1.008166,0.070720,-0.048648,0.487425,1.000000,0.000000,1.000000,1.000000
1746201503435.000000,0.312137,0.091620,1.009947,0.060442,-0.047532,0.510048,1.000000,0.000000,1.000000,1.000000
1746201503536.000000,0.336931,0.088698,1.011674,0.070751,-0.042510,0.528301,1.000000,0.000000,1.000000,1.000000
1746201503636.000000,0.362835,0.085559,1.012991,0.063870,-0.049577,0.550173,1.000000,0.000000,1.000000,1.000000
1746201503736.000000,0.387913,0.082529,1.014153,0.062564,-0.044186,0.572111,1.000000,0.000000,1.000000,1.000000
1746201503837.000000,0.412705,0.079964,1.013905,0.066467,-0.040136,0.594970,1.000000,0.000000,1.000000,1.000000
1746201503937.000000,0.437694,0.077816,1.012933,0.065231,-0.037525,0.615944,1.000000,0.000000,1.000000,1.000000
1746201504037.000000,0.463303,0.076631,1.012058,0.068587,-0.031542,0.637105,1.000000,0.000000,1.000000,1.000000
1746201504138.000000,0.489075,0.076323,1.011210,0.063062,-0.029202,0.660101,1.000000,0.000000,1.000000,1.000000
1746201504238.000000,0.515352,0.077093,1.010421,0.065597,-0.030708,0.682269,1.000000,0.000000,1.000000,1.000000
1746201504338.000000,0.541736,0.079140,1.009989,0.073120,-0.037060,0.706803,1.000000,0.000000,1.000000,1.000000
1746201504438.000000,0.568525,0.082367,1.009850,0.075032,-0.034312,0.729095,1.000000,0.000000,1.000000,1.000000
1746201504539.000000,0.594859,0.086486,1.009146,0.075634,-0.038146,0.751796,1.000000,0.000000,1.000000,1.000000
1746201504639.000000,0.620890,0.091227,1.008306,0.081632,-0.039258,0.770092,1.000000,0.000000,1.000000,1.000000
1746201504739.000000,0.646761,0.096190,1.007815,0.076138,-0.035638,0.786385,1.000000,0.000000,1.000000,1.000000
1746201504839.000000,0.672933,0.101533,1.007997,0.082013,-0.047544,0.799760,1.000000,0.000000,1.000000,1.000000
1746201504939.000000,0.697539,0.106637,1.008180,0.086346,-0.042542,0.815359,1.000000,0.000000,1.000000,1.000000
1746201505040.000000,0.721110,0.112050,1.008471,0.088957,-0.045998,0.826541,1.000000,0.000000,1.000000,1.000000
1746201505140.000000,0.743535,0.117308,1.008633,0.095492,-0.047537,0.835272,1.000000,0.000000,1.000000,1.000000
1746201505240.000000,0.764945,0.122618,1.008697,0.097500,-0.047214,0.843083,1.000000,0.000000,1.000000,1.000000
1746201505341.000000,0.784656,0.127419,1.008691,0.093274,-0.053401,0.849526,1.000000,0.000000,1.000000,1.000000
1746201505441.000000,0.802837,0.131531,1.008137,0.096111,-0.047899,0.851515,1.000000,0.000000,1.000000,1.000000
1746201505541.000000,0.819473,0.135143,1.006635,0.098012,-0.053374,0.859563,1.000000,0.000000,1.000000,1.000000
1746201505642.000000,0.834342,0.138042,1.004432,0.100340,-0.049532,0.864436,1.000000,0.000000,1.000000,1.000000
1746201505742.000000,0.847546,0.140699,1.002214,0.092847,-0.051732,0.871760,1.000000,0.000000,1.000000,1.000000
1746201505842.000000,0.859404,0.142992,1.000004,0.089482,-0.043871,0.875305,1.000000,0.000000,1.000000,1.000000
1746201505942.000000,0.870472,0.145664,0.998676,0.085990,-0.043606,0.882018,1.000000,0.000000,1.000000,1.000000
1746201506043.000000,0.880739,0.148295,0.997516,0.090802,-0.044704,0.884841,0.000000,0.000000,1.000000,0.000000
1746201506143.000000,0.890259,0.151344,0.997294,0.096110,-0.049731,0.879550,0.000000,0.000000,1.000000,0.000000
1746201506243.000000,0.898047,0.154350,0.997334,0.095344,-0.061773,0.864533,0.000000,0.000000,1.000000,0.000000
1746201506344.000000,0.903795,0.157156,0.997667,0.094154,-0.080364,0.845571,0.000000,0.000000,1.000000,0.000000
1746201506444.000000,0.905952,0.159715,0.998548,0.098031,-0.090558,0.829942,0.000000,0.000000,1.000000,0.000000
1746201506544.000000,0.904339,0.162001,0.998978,0.090389,-0.094439,0.814755,0.000000,0.000000,1.000000,0.000000
1746201506644.000000,0.898717,0.163922,0.999633,0.097362,-0.089831,0.797102,0.000000,0.000000,1.000000,0.000000
1746201506745.000000,0.889215,0.165422,1.000096,0.101652,-0.085442,0.778267,0.000000,0.000000,1.000000,0.000000
1746201506845.000000,0.876365,0.166402,1.000918,0.094090,-0.087526,0.763587,0.000000,0.000000,1.000000,0.000000
1746201506945.000000,0.860550,0.166863,1.001515,0.095655,-0.089223,0.748685,0.000000,0.000000,1.000000,0.000000
1746201507045.000000,0.841735,0.167088,1.002284,0.092175,-0.085033,0.733647,0.000000,0.000000,1.000000,0.000000
1746201507145.000000,0.826507,0.167091,1.002784,0.099754,-0.083750,0.720657,0.000000,0.000000,1.000000,0.000000
1746201507246.000000,0.802605,0.166545,1.003595,0.101712,-0.083823,0.709051,0.000000,0.000000,1.000000,0.000000
1746201507346.000000,0.777413,0.165784,1.003702,0.103120,-0.083266,0.694923,0.000000,0.000000,1.000000,0.000000
1746201507447.000000,0.749365,0.164645,1.003728,0.094899,-0.077945,0.680414,0.000000,0.000000,1.000000,0.000000
1746201507547.000000,0.720172,0.163113,1.003686,0.092360,-0.074212,0.666233,0.000000,0.000000,1.000000,0.000000
1746201507647.000000,0.691200,0.161463,1.003093,0.094840,-0.068568,0.654764,0.000000,0.000000,1.000000,0.000000
1746201507747.000000,0.662611,0.160317,1.003735,0.087219,-0.069072,0.642610,0.000000,0.000000,1.000000,0.000000
1746201507848.000000,0.631760,0.159210,1.005824,0.084090,-0.066130,0.630100,0.000000,0.000000,1.000000,0.000000
1746201507948.000000,0.603498,0.158378,1.008794,0.081409,-0.064583,0.619448,0.000000,0.000000,1.000000,0.000000
1746201508048.000000,0.575584,0.157374,1.011982,0.093294,-0.069271,0.606557,0.000000,0.000000,1.000000,0.000000
1746201508149.000000,0.546977,0.156233,1.014527,0.096726,-0.067888,0.594585,0.000000,0.000000,1.000000,0.000000
1746201508249.000000,0.519041,0.154559,1.015689,0.095573,-0.068600,0.585561,0.000000,0.000000,1.000000,0.000000
1746201508349.000000,0.493023,0.152385,1.015572,0.097405,-0.066687,0.574564,0.000000,0.000000,1.000000,0.000000
1746201508449.000000,0.466954,0.149588,1.014418,0.088664,-0.073008,0.566065,0.000000,0.000000,1.000000,0.000000
1746201508549.000000,0.442735,0.146259,1.012104,0.097005,-0.071345,0.555182,0.000000,0.000000,1.000000,0.000000
1746201508650.000000,0.419254,0.142182,1.009396,0.096093,-0.072403,0.543343,0.000000,0.000000,1.000000,0.000000
1746201508750.000000,0.396621,0.137143,1.006746,0.093274,-0.069737,0.531366,0.000000,0.000000,1.000000,0.000000
1746201508850.000000,0.374704,0.131157,1.004072,0.094239,-0.073020,0.518640,0.000000,0.000000,1.000000,0.000000
1746201508950.000000,0.353197,0.124235,1.001167,0.086121,-0.080350,0.507191,0.000000,0.000000,1.000000,0.000000
1746201509051.000000,0.332294,0.116511,0.998853,0.087028,-0.076534,0.496570,0.000000,0.000000,1.000000,0.000000
1746201509151.000000,0.311770,0.108130,0.996873,0.076298,-0.080876,0.488367,0.000000,0.000000,1.000000,0.000000
1746201509251.000000,0.291668,0.099025,0.995151,0.081267,-0.082006,0.475322,0.000000,0.000000,1.000000,0.000000
1746201509351.000000,0.271456,0.089207,0.993523,0.082269,-0.077662,0.466891,0.000000,0.000000,1.000000,0.000000
