1746201247383.000000,-0.531114,-1.529686,0.847422,0.042389,-0.106580,-0.165240
1746201247484.000000,-0.531342,-1.528114,0.847526,0.033606,-0.108064,-0.155854
1746201247584.000000,-0.531462,-1.526470,0.847954,0.015849,-0.096297,-0.149299
1746201247684.000000,-0.531341,-1.524510,0.848724,0.007594,-0.096354,-0.152403
1746201247785.000000,-0.531561,-1.523274,0.850327,0.012500,-0.105247,-0.144330
1746201247885.000000,-0.531452,-1.522017,0.851638,0.018605,-0.098654,-0.152956
1746201247985.000000,-0.531331,-1.521201,0.853309,0.015744,-0.105086,-0.149627
1746201248086.000000,-0.531625,-1.519974,0.855130,0.012182,-0.108147,-0.142494
1746201248186.000000,-0.531877,-1.519085,0.855846,0.021166,-0.101868,-0.162152
1746201248286.000000,-0.531990,-1.519104,0.856142,0.025139,-0.114298,-0.152253
1746201248386.000000,-0.532255,-1.518870,0.858144,-0.005752,-0.100634,-0.126788
1746201248487.000000,-0.531735,-1.517173,0.861767,-0.001210,-0.097895,-0.112720
1746201248587.000000,-0.529966,-1.513648,0.867810,-0.005989,-0.082100,-0.108643
1746201248687.000000,-0.527321,-1.509027,0.875241,-0.005411,-0.080196,-0.090605
1746201248788.000000,-0.522719,-1.501803,0.883833,-0.002756,-0.091989,-0.087743
1746201248888.000000,-0.516471,-1.492426,0.893312,-0.015224,-0.085970,-0.071239
1746201248988.000000,-0.511372,-1.484963,0.899973,-0.014298,-0.083930,-0.061703
1746201249088.000000,-0.502686,-1.471804,0.910001,-0.008114,-0.093008,-0.043750
1746201249189.000000,-0.492888,-1.457612,0.919213,-0.014060,-0.086150,-0.026238
1746201249289.000000,-0.481819,-1.441353,0.929355,-0.006823,-0.089497,-0.013749
1746201249389.000000,-0.469265,-1.423936,0.939851,-0.005396,-0.095953,-0.006212
1746201249489.000000,-0.455936,-1.405215,0.949716,0.009958,-0.088465,0.014507
1746201249590.000000,-0.441049,-1.384263,0.959944,0.007965,-0.092619,0.026834
1746201249690.000000,-0.425736,-1.362949,0.969491,0.007746,-0.098221,0.042550
1746201249790.000000,-0.411260,-1.343010,0.977113,0.005219,-0.085384,0.059799
1746201249891.000000,-0.390535,-1.314565,0.986025,0.002380,-0.084250,0.083542
1746201249991.000000,-0.371182,-1.290617,0.992503,0.008271,-0.091917,0.093865
1746201250092.000000,-0.350848,-1.263972,0.996789,0.008811,-0.093394,0.115530
1746201250192.000000,-0.330174,-1.237502,0.999895,0.015071,-0.098241,0.128059
1746201250292.000000,-0.308831,-1.209453,1.001103,0.023660,-0.098506,0.147691
1746201250392.000000,-0.288584,-1.181951,1.001134,0.021915,-0.098095,0.164084
1746201250492.000000,-0.268530,-1.154128,1.001583,0.019050,-0.097960,0.182434
1746201250593.000000,-0.249186,-1.126158,1.001503,0.020664,-0.099747,0.202032
1746201250693.000000,-0.229925,-1.097909,1.001772,0.023106,-0.103177,0.220370
1746201250793.000000,-0.211286,-1.068809,1.002062,0.023943,-0.107014,0.241902
1746201250894.000000,-0.193199,-1.039225,1.002017,0.035926,-0.100935,0.263162
1746201250994.000000,-0.176172,-1.009487,1.002091,0.030562,-0.099530,0.287692
1746201251094.000000,-0.159994,-0.979321,1.002259,0.026444,-0.098511,0.312777
1746201251195.000000,-0.144516,-0.948448,1.003280,0.033688,-0.092448,0.331635
1746201251295.000000,-0.130185,-0.917119,1.003871,0.031261,-0.096223,0.354060
1746201251395.000000,-0.116355,-0.884114,1.003706,0.040418,-0.094764,0.379861
1746201251496.000000,-0.103626,-0.851593,1.002750,0.045261,-0.095380,0.395120
1746201251596.000000,-0.091962,-0.818906,1.000587,0.048251,-0.095805,0.416799
1746201251696.000000,-0.080992,-0.785944,0.997589,0.047755,-0.085282,0.436074
1746201251796.000000,-0.072087,-0.756315,0.993472,0.057187,-0.085675,0.453595
1746201251897.000000,-0.061922,-0.721849,0.988914,0.060212,-0.081992,0.472424
1746201251997.000000,-0.052911,-0.690884,0.983966,0.056058,-0.075973,0.492071
1746201252097.000000,-0.044016,-0.660465,0.979847,0.067235,-0.076397,0.507141
1746201252198.000000,-0.035077,-0.631589,0.976402,0.067308,-0.071362,0.525273
1746201252298.000000,-0.025732,-0.603565,0.974218,0.071344,-0.074971,0.540456
1746201252398.000000,-0.015948,-0.576930,0.972168,0.072663,-0.071932,0.558114
1746201252498.000000,-0.005133,-0.551513,0.971410,0.075259,-0.059883,0.571527
1746201252599.000000,0.006404,-0.527612,0.971941,0.075320,-0.061660,0.589319
1746201252699.000000,0.018479,-0.505930,0.974122,0.074843,-0.059870,0.608640
1746201252799.000000,0.032656,-0.483019,0.978905,0.074812,-0.057327,0.627321
1746201252899.000000,0.047074,-0.461367,0.984681,0.074732,-0.058430,0.648236
1746201253000.000000,0.062054,-0.440876,0.991737,0.075298,-0.062075,0.669313
1746201253100.000000,0.077228,-0.420994,0.998056,0.075483,-0.059377,0.684613
1746201253200.000000,0.092772,-0.401109,1.004051,0.078042,-0.052588,0.698776
1746201253301.000000,0.108605,-0.381866,1.008893,0.074951,-0.061553,0.717348
1746201253401.000000,0.124609,-0.362947,1.012530,0.078060,-0.058442,0.731170
1746201253501.000000,0.140677,-0.344531,1.014322,0.076461,-0.065402,0.747098
1746201253602.000000,0.151794,-0.332088,1.014543,0.079420,-0.059014,0.753864
1746201253702.000000,0.168339,-0.314555,1.013393,0.081619,-0.055552,0.766396
1746201253802.000000,0.185843,-0.296368,1.011928,0.073590,-0.049963,0.781478
1746201253903.000000,0.207762,-0.274724,1.009807,0.078244,-0.052717,0.796568
1746201254003.000000,0.222136,-0.261269,1.008663,0.082982,-0.048780,0.802735
1746201254103.000000,0.240476,-0.245233,1.007536,0.083818,-0.052082,0.812435
1746201254203.000000,0.260428,-0.229362,1.006489,0.078237,-0.055291,0.820989
1746201254304.000000,0.281040,-0.214206,1.005635,0.076174,-0.053498,0.827032
1746201254404.000000,0.301749,-0.199902,1.005265,0.082443,-0.050202,0.832010
1746201254504.000000,0.323182,-0.185340,1.004491,0.080216,-0.054439,0.833650
1746201254605.000000,0.344068,-0.171371,1.003290,0.085244,-0.054400,0.836153
1746201254705.000000,0.366174,-0.156425,1.002188,0.081192,-0.055987,0.838308
1746201254805.000000,0.387158,-0.142267,0.999544,0.083973,-0.057247,0.839747
1746201254906.000000,0.408867,-0.127542,0.996419,0.084342,-0.058743,0.839173
1746201255006.000000,0.429769,-0.114006,0.994081,0.092332,-0.056797,0.840384
1746201255106.000000,0.451113,-0.100278,0.991481,0.086663,-0.062733,0.839573
1746201255206.000000,0.471209,-0.087618,0.989296,0.084423,-0.057024,0.835951
1746201255307.000000,0.490975,-0.075109,0.987738,0.083937,-0.054009,0.833678
1746201255407.000000,0.510716,-0.062870,0.986231,0.081606,-0.054040,0.829816
1746201255507.000000,0.530064,-0.050727,0.984817,0.083374,-0.057140,0.826816
1746201255607.000000,0.550076,-0.037865,0.983819,0.077104,-0.056722,0.825725
1746201255708.000000,0.568200,-0.025956,0.983298,0.079617,-0.058480,0.827140
1746201255808.000000,0.587352,-0.013257,0.983044,0.087778,-0.056396,0.825878
1746201255908.000000,0.605489,-0.001067,0.983301,0.080577,-0.058156,0.826978
1746201256008.000000,0.623055,0.010403,0.983329,0.081832,-0.057448,0.826865
1746201256109.000000,0.639374,0.020820,0.983246,0.083863,-0.060379,0.829457
1746201256209.000000,0.656335,0.031771,0.983583,0.086046,-0.062583,0.834891
1746201256309.000000,0.671300,0.041747,0.984513,0.084258,-0.062570,0.840913
1746201256410.000000,0.684940,0.051481,0.985403,0.082729,-0.060743,0.847030
1746201256510.000000,0.697025,0.060364,0.986558,0.092952,-0.055654,0.852545
1746201256610.000000,0.708237,0.069076,0.987626,0.089295,-0.062475,0.858589
1746201256711.000000,0.718260,0.076757,0.988092,0.096318,-0.064157,0.861699
1746201256811.000000,0.727449,0.083825,0.988093,0.091792,-0.061258,0.859919
1746201256911.000000,0.735564,0.089881,0.987332,0.099080,-0.060231,0.857032
1746201257012.000000,0.743470,0.095178,0.986968,0.092862,-0.058792,0.860659
1746201257112.000000,0.750543,0.099882,0.986548,0.093839,-0.061273,0.858392
1746201257212.000000,0.757077,0.104120,0.986073,0.092761,-0.058794,0.858080
1746201257313.000000,0.762079,0.107434,0.986212,0.092453,-0.056797,0.860320
1746201257413.000000,0.766634,0.110713,0.986330,0.093398,-0.056442,0.863042
1746201257513.000000,0.770086,0.113646,0.987012,0.090133,-0.053889,0.864057
1746201257613.000000,0.772667,0.116011,0.987790,0.096986,-0.052594,0.870645
1746201257714.000000,0.774891,0.118355,0.989142,0.093891,-0.055636,0.875718
1746201257814.000000,0.776609,0.119893,0.991008,0.099581,-0.050571,0.883398
1746201257914.000000,0.777713,0.120980,0.993418,0.101009,-0.045607,0.890751
1746201258014.000000,0.778731,0.121710,0.997002,0.092738,-0.043523,0.897506
1746201258115.000000,0.779520,0.121704,1.001157,0.099634,-0.042930,0.902267
1746201258215.000000,0.780599,0.120997,1.005450,0.098970,-0.043168,0.907103
1746201258315.000000,0.781955,0.119689,1.009202,0.100448,-0.041623,0.910947
1746201258416.000000,0.783375,0.117525,1.012276,0.096872,-0.041098,0.916900
1746201258516.000000,0.784581,0.115429,1.014443,0.103686,-0.044868,0.916302
1746201258616.000000,0.786134,0.111765,1.017492,0.102075,-0.046441,0.920523
1746201258716.000000,0.787389,0.107545,1.019790,0.091616,-0.049662,0.922588
1746201258816.000000,0.788242,0.102824,1.021160,0.094235,-0.050967,0.922263
1746201258917.000000,0.788451,0.098270,1.021149,0.087107,-0.052036,0.923914
1746201259017.000000,0.788170,0.094634,1.020424,0.085781,-0.047848,0.925852
1746201259117.000000,0.787447,0.091640,1.019736,0.079984,-0.050434,0.927810
1746201259218.000000,0.786349,0.089879,1.018970,0.084013,-0.047882,0.929200
1746201259318.000000,0.784671,0.088497,1.017848,0.091966,-0.047844,0.928630
1746201259418.000000,0.783123,0.087714,1.016506,0.090947,-0.040940,0.928940
1746201259518.000000,0.782114,0.086950,1.015733,0.097019,-0.042118,0.926178
1746201259619.000000,0.781833,0.085870,1.014711,0.094966,-0.042220,0.925757
1746201259719.000000,0.782175,0.084831,1.013700,0.093017,-0.043659,0.923798
1746201259819.000000,0.783405,0.083471,1.012856,0.095122,-0.045124,0.925976
1746201259920.000000,0.784998,0.082113,1.012041,0.091747,-0.045413,0.924908
1746201260020.000000,0.786875,0.080374,1.011823,0.092799,-0.047348,0.923799
1746201260120.000000,0.788784,0.078470,1.011963,0.092608,-0.050032,0.920268
1746201260220.000000,0.790863,0.076671,1.012214,0.094265,-0.049501,0.919298
1746201260321.000000,0.792849,0.074834,1.012284,0.090895,-0.052180,0.918054
1746201260421.000000,0.794847,0.072696,1.012602,0.090697,-0.052402,0.914842
1746201260521.000000,0.796775,0.070656,1.013331,0.089293,-0.053337,0.913093
1746201260621.000000,0.798548,0.068685,1.013839,0.094178,-0.055770,0.913979
1746201260722.000000,0.800233,0.066773,1.014550,0.087537,-0.054776,0.912483
1746201260822.000000,0.801848,0.065102,1.014788,0.091049,-0.054568,0.911639
1746201260922.000000,0.803339,0.063527,1.015220,0.091621,-0.054454,0.909909
1746201261022.000000,0.804637,0.062029,1.015860,0.090952,-0.053565,0.912717
1746201261123.000000,0.805864,0.060879,1.016620,0.093550,-0.058121,0.911818
1746201261223.000000,0.806741,0.060008,1.017142,0.095264,-0.058326,0.913726
1746201261323.000000,0.807223,0.058983,1.017494,0.096040,-0.059499,0.913494
1746201261423.000000,0.807104,0.058066,1.017612,0.091321,-0.056289,0.913838
1746201261523.000000,0.806581,0.057584,1.018058,0.095170,-0.050055,0.913690
1746201261624.000000,0.805741,0.057213,1.018862,0.093392,-0.051367,0.917651
1746201261724.000000,0.804747,0.057115,1.019860,0.095404,-0.051865,0.918735
1746201261824.000000,0.804039,0.057004,1.020688,0.097382,-0.051118,0.923965
1746201261924.000000,0.803375,0.056699,1.021214,0.096543,-0.053774,0.927425
1746201262024.000000,0.802767,0.055991,1.021431,0.097259,-0.055372,0.928138
1746201262125.000000,0.802148,0.054857,1.022151,0.092612,-0.053782,0.931331
1746201262225.000000,0.801664,0.053851,1.022987,0.094652,-0.056602,0.931556
1746201262325.000000,0.801263,0.052504,1.023609,0.089098,-0.050678,0.933112
1746201262425.000000,0.801215,0.051299,1.023740,0.093361,-0.052124,0.932136
1746201262525.000000,0.801226,0.050322,1.023507,0.091496,-0.053928,0.932312
1746201262626.000000,0.801290,0.049207,1.023448,0.096778,-0.057386,0.934402
1746201262726.000000,0.801445,0.048219,1.023533,0.097078,-0.055410,0.935233
1746201262826.000000,0.801654,0.046667,1.023220,0.091993,-0.053606,0.938541
1746201262926.000000,0.802228,0.045076,1.022844,0.082383,-0.052337,0.940050
1746201263027.000000,0.802919,0.043436,1.022794,0.083540,-0.055751,0.944003
1746201263127.000000,0.803400,0.042193,1.022444,0.087013,-0.058044,0.948119
1746201263227.000000,0.803719,0.040969,1.022205,0.087092,-0.056784,0.952361
1746201263327.000000,0.803594,0.039989,1.021494,0.084977,-0.058376,0.956145
1746201263428.000000,0.802754,0.038927,1.019937,0.081219,-0.058707,0.957779
1746201263528.000000,0.801622,0.038155,1.017416,0.080830,-0.053801,0.957654
1746201263628.000000,0.800327,0.038089,1.015083,0.083616,-0.050147,0.958201
1746201263728.000000,0.799258,0.038659,1.014176,0.084183,-0.041797,0.959198
1746201263829.000000,0.798781,0.039399,1.014478,0.091933,-0.036063,0.956283
1746201263929.000000,0.799225,0.040388,1.017137,0.092920,-0.045302,0.958000
1746201264029.000000,0.799970,0.041506,1.021465,0.082789,-0.049932,0.959594
1746201264129.000000,0.800806,0.042219,1.027190,0.082471,-0.053672,0.958430
1746201264229.000000,0.801449,0.043101,1.033010,0.087853,-0.047273,0.957912
1746201264330.000000,0.802089,0.044082,1.039561,0.084223,-0.047378,0.957428
1746201264430.000000,0.802038,0.044927,1.045243,0.081904,-0.051813,0.958513
1746201264530.000000,0.801926,0.045599,1.049196,0.091607,-0.049242,0.955868
1746201264630.000000,0.801290,0.046212,1.051173,0.090097,-0.050582,0.957911
1746201264731.000000,0.800408,0.046443,1.050933,0.090261,-0.051394,0.956117
1746201264831.000000,0.799660,0.046453,1.048720,0.089726,-0.043915,0.953532
1746201264931.000000,0.799121,0.045832,1.044754,0.095465,-0.047888,0.953612
1746201265031.000000,0.798843,0.044931,1.040567,0.097608,-0.050287,0.953822
1746201265132.000000,0.798690,0.043181,1.035008,0.095640,-0.047183,0.952441
1746201265232.000000,0.798733,0.040609,1.029192,0.093058,-0.051147,0.954898
1746201265332.000000,0.798726,0.037812,1.023774,0.090235,-0.049110,0.953365
1746201265432.000000,0.798663,0.035232,1.019363,0.079321,-0.051415,0.955801
1746201265532.000000,0.798662,0.032749,1.016216,0.086594,-0.043780,0.952082
1746201265633.000000,0.798562,0.030503,1.013993,0.083502,-0.049103,0.953475
1746201265733.000000,0.798527,0.028553,1.012807,0.088037,-0.052414,0.952991
1746201265833.000000,0.798460,0.026672,1.012613,0.087829,-0.051186,0.954820
1746201265933.000000,0.798505,0.024978,1.012851,0.085027,-0.050044,0.955400
1746201266034.000000,0.798560,0.023436,1.013337,0.087333,-0.049599,0.954346
1746201266134.000000,0.798678,0.022311,1.013704,0.090150,-0.043545,0.953256
1746201266234.000000,0.799077,0.021544,1.014354,0.088627,-0.046667,0.953839
1746201266334.000000,0.799285,0.020989,1.015136,0.089757,-0.046172,0.954805
1746201266435.000000,0.799319,0.020619,1.016080,0.085491,-0.046833,0.955295
1746201266535.000000,0.799273,0.020363,1.017152,0.088213,-0.051487,0.954842
1746201266635.000000,0.799078,0.020317,1.018512,0.089291,-0.051555,0.955851
1746201266735.000000,0.798887,0.020596,1.019686,0.092693,-0.050363,0.955602
1746201266836.000000,0.798628,0.020886,1.020790,0.089812,-0.049491,0.956878
1746201266936.000000,0.798607,0.021194,1.021821,0.088982,-0.048778,0.956096
1746201267036.000000,0.798734,0.021445,1.022520,0.091940,-0.050251,0.955502
1746201267136.000000,0.799453,0.021823,1.024036,0.093389,-0.050908,0.957589
1746201267236.000000,0.800275,0.021920,1.024577,0.092802,-0.053038,0.957103
1746201267337.000000,0.801308,0.022195,1.024686,0.091529,-0.053110,0.954990
1746201267437.000000,0.802331,0.022474,1.024588,0.092435,-0.049639,0.953528
1746201267537.000000,0.803261,0.023079,1.024658,0.092749,-0.050225,0.954650
1746201267637.000000,0.804050,0.023654,1.024633,0.091143,-0.048842,0.955728
1746201267738.000000,0.804983,0.024537,1.024485,0.092271,-0.051143,0.952128
1746201267838.000000,0.805385,0.025955,1.024470,0.080006,-0.057828,0.936947
1746201267938.000000,0.805275,0.027560,1.024206,0.073029,-0.066114,0.925307
1746201268038.000000,0.804208,0.033091,1.023281,0.060721,-0.069465,0.901635
1746201268139.000000,0.802622,0.037939,1.022843,0.057645,-0.069446,0.890256
1746201268239.000000,0.800420,0.044548,1.022281,0.058067,-0.071965,0.875193
1746201268339.000000,0.794998,0.058555,1.021310,0.062046,-0.073566,0.855982
1746201268440.000000,0.788687,0.073734,1.020291,0.065403,-0.076417,0.838242
1746201268540.000000,0.781228,0.090437,1.019372,0.064366,-0.080043,0.823038
1746201268661.000000,0.780034,0.093196,1.019317,0.064091,-0.074935,0.818976
1746201268740.000000,0.762598,0.127905,1.017956,0.068548,-0.085056,0.794519
1746201268841.000000,0.757316,0.137192,1.017603,0.069100,-0.083274,0.787037
1746201268941.000000,0.738384,0.169019,1.016339,0.076905,-0.081777,0.765857
1746201269041.000000,0.728012,0.184476,1.015515,0.078222,-0.083251,0.756721
1746201269141.000000,0.708939,0.211686,1.014124,0.079144,-0.077300,0.742593
