1746201090758.000000,0.990140,0.251620,0.548238,-0.008483,-0.114356,-0.509442
1746201090858.000000,1.010588,0.263743,0.541114,-0.017289,-0.126492,-0.529733
1746201090958.000000,1.030646,0.274714,0.533874,-0.012679,-0.124679,-0.554691
1746201091059.000000,1.050823,0.285624,0.526507,-0.012055,-0.131208,-0.577373
1746201091159.000000,1.069998,0.295247,0.520064,-0.023955,-0.127366,-0.590402
1746201091259.000000,1.088814,0.304211,0.513061,-0.028227,-0.123048,-0.609864
1746201091359.000000,1.107258,0.312706,0.505902,-0.026374,-0.124207,-0.624965
1746201091460.000000,1.125219,0.320957,0.498875,-0.034814,-0.117032,-0.639558
1746201091560.000000,1.143450,0.328818,0.491307,-0.034444,-0.110330,-0.657467
1746201091975.000000,1.144022,0.329070,0.490845,-0.027473,-0.118201,-0.658425
1746201092074.000000,1.144806,0.329433,0.490469,-0.025002,-0.109116,-0.657796
1746201092078.000000,1.193710,0.349346,0.470164,-0.028614,-0.121851,-0.697607
1746201092178.000000,1.205923,0.353755,0.465013,-0.027142,-0.116864,-0.708315
1746201092279.000000,1.275649,0.377598,0.434229,-0.047042,-0.110559,-0.737972
1746201092379.000000,1.289723,0.381267,0.427848,-0.038798,-0.104114,-0.721333
1746201092479.000000,1.303220,0.385465,0.419574,-0.028986,-0.094686,-0.706408
1746201092579.000000,1.318765,0.390547,0.409652,-0.019713,-0.103166,-0.693692
1746201092680.000000,1.334748,0.395885,0.398699,-0.030696,-0.112236,-0.687978
1746201092780.000000,1.350818,0.401082,0.388994,-0.028014,-0.121462,-0.697966
1746201092880.000000,1.366727,0.404946,0.379680,-0.008440,-0.127540,-0.710973
1746201092981.000000,1.381289,0.408718,0.371802,-0.027596,-0.120235,-0.723948
1746201093081.000000,1.394428,0.411121,0.364135,-0.023520,-0.122936,-0.741076
1746201093181.000000,1.407627,0.412123,0.357680,-0.026880,-0.131950,-0.756140
1746201093281.000000,1.423751,0.411835,0.351222,-0.030800,-0.116481,-0.773925
1746201093381.000000,1.432212,0.410967,0.347656,-0.026285,-0.124687,-0.783881
1746201093482.000000,1.443476,0.409690,0.343423,-0.035100,-0.122636,-0.796436
1746201093920.000000,1.444053,0.409582,0.343194,-0.027238,-0.126814,-0.800090
1746201093922.000000,1.462498,0.405807,0.336588,-0.035650,-0.120012,-0.811893
1746201094023.000000,1.481777,0.404534,0.334149,-0.027636,-0.103366,-0.846467
1746201094123.000000,1.507614,0.398159,0.337001,-0.038741,-0.104978,-0.892942
1746201094223.000000,1.516281,0.394330,0.338356,-0.038638,-0.108839,-0.913622
1746201094323.000000,1.524828,0.390208,0.340886,-0.061926,-0.115070,-0.930505
1746201094424.000000,1.532119,0.386082,0.344654,-0.058202,-0.107336,-0.969362
1746201094524.000000,1.537145,0.383127,0.347396,-0.057456,-0.090923,-1.008277
1746201094624.000000,1.542130,0.380467,0.348634,-0.052523,-0.077501,-1.047322
1746201094725.000000,1.545842,0.378919,0.349802,-0.056698,-0.079506,-1.087809
1746201094825.000000,1.548759,0.377350,0.350058,-0.056556,-0.080166,-1.117786
1746201094925.000000,1.552114,0.375468,0.349545,-0.060546,-0.071349,-1.148788
1746201095025.000000,1.554366,0.372601,0.348829,-0.075204,-0.069782,-1.166261
1746201095125.000000,1.555089,0.370432,0.348419,-0.065237,-0.057329,-1.180733
1746201095226.000000,1.555781,0.369300,0.350342,-0.054150,-0.049500,-1.193421
1746201095326.000000,1.555995,0.369431,0.350491,-0.057594,-0.048912,-1.196431
1746201095427.000000,1.557609,0.371227,0.351854,-0.067696,-0.038925,-1.209063
1746201095527.000000,1.559663,0.372922,0.354984,-0.037944,-0.066592,-1.230411
1746201095627.000000,1.571168,0.376400,0.359801,-0.044598,-0.040873,-1.233868
1746201095727.000000,1.580459,0.378408,0.360641,-0.064076,-0.059713,-1.247996
1746201095828.000000,1.592046,0.378290,0.362970,-0.038559,-0.070624,-1.261893
1746201095928.000000,1.605679,0.378175,0.364560,-0.045260,-0.064566,-1.264344
1746201096028.000000,1.620578,0.376057,0.365020,-0.051719,-0.081738,-1.266490
1746201096128.000000,1.634800,0.373806,0.364548,-0.068181,-0.089179,-1.289069
1746201096229.000000,1.649156,0.370456,0.364386,-0.061952,-0.073962,-1.308385
1746201096329.000000,1.662021,0.368016,0.363526,-0.052369,-0.067781,-1.326878
1746201096511.000000,1.662417,0.367873,0.363304,-0.057234,-0.067288,-1.326197
1746201096529.000000,1.684823,0.360485,0.359413,-0.081731,-0.052551,-1.369434
1746201096892.000000,1.685295,0.360279,0.359364,-0.081743,-0.054793,-1.369769
1746201096896.000000,1.704099,0.351407,0.358273,-0.069256,-0.050833,-1.410353
1746201096996.000000,1.732422,0.335957,0.359189,-0.080276,-0.052598,-1.473616
1746201097096.000000,1.743297,0.329541,0.360928,-0.071183,-0.045631,-1.510338
1746201097196.000000,1.746405,0.327954,0.361339,-0.073723,-0.043324,-1.517679
1746201097297.000000,1.764731,0.316415,0.360506,-0.076813,-0.051519,-1.562045
1746201097397.000000,1.775178,0.309001,0.358888,-0.081012,-0.057109,-1.581326
1746201097497.000000,1.782677,0.301956,0.357619,-0.084437,-0.050670,-1.607204
1746201097597.000000,1.787694,0.296043,0.357781,-0.080387,-0.031248,-1.636683
1746201097697.000000,1.789849,0.289765,0.357712,-0.070555,-0.006847,-1.664116
1746201097798.000000,1.793003,0.283127,0.355819,-0.078845,0.002905,-1.681238
1746201097898.000000,1.795316,0.275545,0.353138,-0.075612,-0.019263,-1.700021
1746201097998.000000,1.798599,0.265563,0.352032,-0.074260,0.003376,-1.714131
1746201098098.000000,1.802495,0.255951,0.351072,-0.079897,0.010525,-1.732517
1746201098199.000000,1.810160,0.244732,0.351821,-0.077000,0.010426,-1.737720
1746201098299.000000,1.819672,0.233986,0.352604,-0.078298,-0.029869,-1.752813
1746201098399.000000,1.830328,0.222322,0.353928,-0.081847,-0.023639,-1.766042
1746201098663.000000,1.830630,0.221915,0.354027,-0.085279,-0.037265,-1.761862
1746201098838.000000,1.831658,0.220953,0.354252,-0.081526,-0.025002,-1.767724
1746201098842.000000,1.848715,0.202522,0.357293,-0.105542,-0.019015,-1.793901
1746201098942.000000,1.875264,0.167430,0.360343,-0.093284,-0.014603,-1.804536
1746201099042.000000,1.891249,0.148573,0.360247,-0.084721,-0.008228,-1.812564
1746201099143.000000,1.898247,0.141048,0.359196,-0.085755,-0.012986,-1.827689
1746201099243.000000,1.905246,0.133071,0.358728,-0.076395,-0.012888,-1.841751
1746201099343.000000,1.912147,0.125068,0.357564,-0.083225,-0.006752,-1.860090
1746201099443.000000,1.918767,0.116430,0.357172,-0.087122,-0.013775,-1.884834
1746201099543.000000,1.926012,0.106413,0.357029,-0.096214,-0.008505,-1.901806
1746201099643.000000,1.930963,0.097401,0.357079,-0.106775,-0.034699,-1.921302
1746201099744.000000,1.937236,0.086969,0.359067,-0.102618,-0.002151,-1.946954
1746201099844.000000,1.943436,0.075720,0.360302,-0.112254,0.001124,-1.977869
1746201099944.000000,1.948479,0.064942,0.360017,-0.121881,-0.015312,-2.005528
1746201100046.000000,1.952272,0.055676,0.359691,-0.123960,-0.003801,-2.029382
1746201100145.000000,1.954137,0.048095,0.360529,-0.114798,0.001656,-2.045299
1746201100245.000000,1.955712,0.042648,0.362290,-0.107262,0.010035,-2.052857
1746201100345.000000,1.956988,0.039014,0.363261,-0.109304,0.004359,-2.047117
1746201100445.000000,1.958054,0.036581,0.364253,-0.094033,0.000877,-2.050939
1746201100879.000000,1.958012,0.036375,0.364029,-0.096984,0.008205,-2.051643
1746201100884.000000,1.958113,0.036331,0.364289,-0.098370,0.003042,-2.052494
1746201100984.000000,1.959007,0.035385,0.364818,-0.096883,0.017632,-2.060957
1746201101084.000000,1.965089,0.033492,0.365564,-0.077437,0.005985,-2.093305
1746201101184.000000,1.976090,0.027415,0.364968,-0.102013,0.009418,-2.157935
1746201101285.000000,1.975253,0.026101,0.367617,-0.089068,0.018486,-2.168978
